game;author;playtime_at_review;timestamp_updated;language;review;votes_up;votes_funny;voted_up;weighted_vote_score;written_during_early_access;steam_purchase;received_for_free
730;76561199707158350;1000;1720527923;brazilian;nao;1;0;True;0.523809552192687988;False;True;False
730;76561198420987231;69072;1720520769;brazilian;awesome ;0;0;True;0;False;True;False
730;76561199161614639;211;1720517418;brazilian;SOU HÉTERO;0;0;True;0;False;True;False
730;76561199099264101;19592;1720511581;brazilian; tomei suspensão  global  injustamente   enquanto jogava contra dois xiter isso é muito imoral;0;0;False;0;False;True;False
730;76561199569357984;60049;1720502981;brazilian;da para passar o tempo. pena que tem muito cheater ainda;0;0;True;0;False;True;False
730;76561198272036656;17909;1720500694;brazilian;Um jogo deveras nostálgico, embora muitos dizem que perdeu a essência, eu discordo um pouco, sim ele mudou muito, gameplay, sprays, mapas, mas sempre será o nosso eterno counter strike...;1;0;True;0.523809552192687988;False;True;False
730;76561199681895469;9887;1720498047;brazilian;.;0;0;True;0;False;True;False
730;76561198213870999;87032;1720493040;brazilian;Muito bom, problema que tem mts cheat;0;0;True;0;False;True;False
730;76561197987371937;131613;1720492749;brazilian;Se você não tem ele na biblioteca é porque vocé é muito burro, esse jogo vale a cada segundo marca um momento da sua vida, cada momento marcado na sua memória da em uma nostalgia imensa dessa maquina de 2012.2,193,6 horas que não foram atoa.;0;0;True;0;False;True;False
730;76561199487439751;1089;1720490505;brazilian;tudo;0;0;True;0;False;True;False
470220;76561198934385070;83;1722287086;brazilian;INDIRETA PRA MIM FOFA??????? KKKKKKKKK👌👌👌😂😂👌😂👌KKKK👌👌😂👌😂👌👌😂KKKKKKKKKJKK😂👌😂KKKKK JOGA NA MINHA LINHA DO TENPO E MARCA O CANIL DE CACHORAS 🐶👈👊QUE VOSE CHAMA DE BONDE💣💣💥💥 SÓ LEBRO DE VC QUANDO ESCUTO🗣👤 LATIDO🐶🐶 NA RUA SUA CACHORA??🐕🐕, ACHO QUE VOU LIGAR📱📱 PRO IBAMA PRA SABER SE SUA MÃE 👱👱TEM LICENCIA✅📝 PRA TE CRIA, SABE PQ ELA NÃO TE DEIXA SAIR DE CASA?🏠🏠 PORQUE COM ESSA CARA FEIA🐮 QUE VOCÊ TEM ELA TEM MEDO😱😱 DE TE CONFUNDIREM COM UM XIPANZE🙈 E TE LEVAREM🏃➡ PRO ZOOLÓGICO, PROGETO☢☢ DE ♥♥♥♥,💄👄🖕💅 NEM O INFERNO😈😈 É MAIS QUENTE QUE ESSE FOGO🔥🔥 QUE VOCÊ TEM NO SEU RABO??NEM 5 OCEANOS🌊🌊 ATLÂNTICOS🌊🌊 CONSEGUEM APAGAR🚫🙄😑 ISSO SUA PIRANHA.????🐟🐟😣👊👊 SABE PORK VARIOS KORREM ATRAZ DE VOOC?🏃🏃👈👈 POORK QUANDO A MEREMDA🍓🍈 É DE GRACA A FILA ENCHE👪👫 TE ORIENTA IMUDA;0;0;True;0;False;True;False
470220;76561198864383644;289;1722214638;brazilian;muito bom;0;0;True;0;False;True;False
470220;76561199079907873;69;1722211638;brazilian;Tirando esses bots malditos, joguinho clássico como Uno com os amigos é bão dms véi, E para acrescentar eu não acho que essas expansões de Uno como Uno Flip e Uno Vikings valem a pena, isso só serve pra gastar dinheiro, só uno clássico já tá bom demais.;0;0;True;0;False;True;False
470220;76561199218894390;181;1722171066;brazilian;bom, viciante e divertido, só acho melhor a experiência de jogar com amigos );0;0;True;0;False;True;False
470220;76561199194159876;222;1722137120;brazilian;distroi amizades.;0;0;False;0;False;True;False
470220;76561199022524879;224;1721413612;brazilian;.;0;0;True;0;False;True;False
470220;76561199346951015;258;1721346667;brazilian;.;0;0;True;0;False;True;False
470220;76561199194937147;317;1721245791;brazilian;tomei um mais 4 e quase enfie meu pc na bunda.;0;0;False;0.476190477609634399;False;True;False
470220;76561198261894165;1645;1721084197;brazilian;Ubisoft lixo;0;0;False;0;False;True;False
470220;76561198331971139;474;1721000184;brazilian;bom;0;0;True;0;False;True;False
470220;76561199117945017;260;1720925230;brazilian;Legal parece mt aquele jogo de cartas da vida real que eu gosto mt de jogar com meus amigos da escola, fizemos um campeonato escolar e minha turma ganhou rumo 7 ano A a gloria graças a esse jogos conseguimos treinar!! mas quem tem dificuldade no jogo de cartas nn venha para esse é uma copia mt parecida que da para o gasto, ainda prefiro o original essa é apenas uma copia barata || RUMO 7 A!! ||;0;0;True;0.476190477609634399;False;True;False
470220;76561199099103789;183;1720836243;brazilian;Comprei para jogar com meu namorado e essa bosta da ubsoft toda hora bloqueia a conta dele. Ta de sacanagem? Foi pago, não foi de graça e não retorno nenhum, nada. # ignorado com sucesso.;0;0;False;0;False;True;False
470220;76561198415279376;214;1720697737;brazilian;eu odeio esse uno, o jogo é MUITO mais pesado do que deveria, tenho amigos com pc muito fracos que não aguentam esse uno, se for pra jogar uno baixem Unotale é de graça, e outra alternativa é o Blazing 8s do discord que tambem é de graça;4;0;False;0.565217375755310059;False;True;False
470220;76561199101302525;293;1720547203;brazilian;divertido;0;0;True;0;False;True;False
470220;76561199254706179;324;1720482176;brazilian;top;0;0;True;0;False;True;True
470220;76561198815599416;263;1720419005;brazilian;muito legal me passou ficar horas jogando isso;0;0;True;0;False;True;False
470220;76561199012323635;278;1720330523;brazilian;top;0;0;True;0;False;True;False
470220;76561199036654555;208;1719950860;brazilian;o jogo é bem divertido, até você tomar mais +16 :);2;1;True;0.545454561710357666;False;True;False
470220;76561199220678306;2298;1721067108;brazilian;"O jogo te passa três grandes mensagens!!Primeiro: Nunca confie no suposto amigo.Segundo: A Vingança carrega um ""+4""Terceiro: Nunca duvide da capacidade das pessoas acabarem com sua felicidadeRecomendo muito, ótimo pra jogar com amigos ou acabar com os inimigos!";1;0;True;0.52173912525177002;False;True;False
470220;76561199525692905;335;1719779990;brazilian;nha;0;0;True;0;False;True;False
470220;76561198369839097;785;1719709510;brazilian;a;0;0;True;0;False;True;False
470220;76561199096217267;659;1719703447;brazilian;O jogo em si e bom, mas tem o problema da NAT que não me deixa criar partidas....;0;0;False;0;False;True;False
470220;76561198345252899;335;1719694238;brazilian;Um otimo passa tempo para perder as amizades!!!;0;0;True;0;False;True;False
470220;76561198878799426;156;1719617181;brazilian;DOS;0;0;True;0;False;True;False
470220;76561199234843246;189;1719179900;brazilian;E dahorinha mais pena q destrroi amizades;0;0;True;0;False;True;False
470220;76561198993017707;666;1719113371;brazilian;po;0;0;True;0;False;True;False
470220;76561199698606407;6;1718984596;brazilian;Nem consegui jogar, o jogo fica em tela preta toda vez que eu inicio, e é muita mão só pra arrumar algo que a própria empresa deveria ter arrumado.;1;1;False;0;False;True;False
470220;76561198336306250;453;1718968634;brazilian;que legal comprei um jogo, onde não consigo jogar pq a ubsoft é um lixo!;1;1;False;0;False;True;False
470220;76561198362584608;5;1718859075;brazilian;O captcha para cadastro na Ubisoft simplesmente não funciona ! Tentei recuperar a senhra de outro email e não chegou nenhum link pra mim. Comprei o jogo e não posso jogar pq a Ubisoft não possui capacidade de facilitar a criação/recuperação de conta kk.;0;1;False;0;False;True;False
470220;76561199272887097;571;1721850939;brazilian;Mto bom, principalmente com a DLC UNO Flip.;0;0;True;0;False;True;False
470220;76561198812311950;805;1718840406;brazilian;Dps de ficar mais de 1hora em uma partida contra 2 bots e termos comprados mais de 100 cartas cada, perdemos para o bot 🤙;1;7;False;0.5;False;True;False
470220;76561198279093546;428;1718740123;brazilian;bom jogo.;0;0;True;0;False;True;False
470220;76561198440064336;253;1718168096;brazilian;essa BOSTA de ubisoft connect é a coisa mais inútil possível, é IMPOSSÍVEL entrar no lobby dos outros nem criar um, é inacreditável como TUDO que essa caralha de empresa faz é ridículo.;14;1;False;0.68105781078338623;False;True;False
470220;76561198829999945;355;1717884734;brazilian;⠄⠄⠄⠄⣠⣴⣿⣿⣿⣷⣦⡠⣴⣶⣶⣶⣦⡀⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⣴⣿⣿⣫⣭⣭⣭⣭⣥⢹⣟⣛⣛⣛⣃⣀⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⣠⢸⣿⣿⣿⣿⢯⡓⢻⠿⠿⠷⡜⣯⠭⢽⠿⠯⠽⣀⠄⠄⠄⠄⠄⠄⠄⠄⠄⣼⣿⣾⣿⣿⣿⣥⣝⠂⠐⠈⢸⠿⢆⠱⠯⠄⠈⠸⣛⡒⠄⠄⠄⠄⠄⠄⠄⠄⠄⣿⣿⣿⣿⣿⣿⣿⣶⣶⣭⡭⢟⣲⣶⡿⠿⠿⠿⠿⠋⠄⠄⣴⠶⠶⠶⠶⠶⢶⡀⣿⣿⣿⣿⣿⢟⣛⠿⢿⣷⣾⣿⣿⣿⣿⣿⣿⣿⣷⡄⠄⢰⠇⠄⠄⠄⠄⠄⠈⣧⣿⣿⣿⣿⣷⡹⣭⣛⠳⠶⠬⠭⢭⣝⣛⣛⣛⣫⣭⡥⠄⠸⡄⣶⣶⣾⣿⣿⢇⡟⠿⣿⣿⣿⣿⣿⣦⣭⣛⣛⡛⠳⠶⠶⠶⣶⣶⣶⠶⠄⠄⠄⠙⠮⣽⣛⣫⡵⠊⠁⣍⡲⠮⣍⣙⣛⣛⡻⠿⠿⠿⠿⠿⠿⠿⠖⠂⠄⠄⠄⠄⠄⠄⠄⠄⣸⠄⠄⠄⠄⣿⣿⣿⣶⣦⣬⣭⣭⣭⣝⣭⣭⣭⣴⣷⣦⡀⠄⠄⠄⠄⠄⠄⠠⠤⠿⠦⠤⠄⠄;0;0;True;0;False;True;False
470220;76561198360849586;259;1717815573;brazilian;uno;0;0;False;0;False;True;False
470220;76561198111700439;307;1717620295;brazilian;card;0;0;True;0;False;True;False
470220;76561199252134760;548;1717518652;brazilian;muito bom;0;0;True;0;False;True;False
470220;76561198106945801;485;1717435122;brazilian;Simplesmente não consigo jogar ele no modo multiplayer, o jogo não conecta na rede.;0;0;False;0;False;True;False
470220;76561199407671624;569;1717127799;brazilian;TOP DEMAIS;0;0;True;0;False;True;False
470220;76561198939634220;336;1717114948;brazilian;ter quer abrir o launcher da ubisoft pra rodar o tal do UNO é sacanagem kkkkk;8;2;False;0.622889578342437744;False;True;False
470220;76561199669570857;206;1716937912;brazilian;muito bom super recomendo otimos gfaficos e jogabilidade boa viciante;0;0;True;0;False;True;False
470220;76561199337748169;378;1716758150;brazilian;👍;0;0;True;0;False;True;False
470220;76561198123206387;282;1716662475;brazilian;tudo da ubisoft é um inferno pra fazer funcionar;7;1;False;0.590196073055267334;False;True;False
470220;76561198846975976;363;1716076577;brazilian;Todos eles me abandonaram...;0;0;True;0;False;True;False
470220;76561198987955394;39;1715912370;brazilian;vai se fude ubisoft;7;0;True;0.624177932739257813;False;True;False
470220;76561198927809605;481;1715704708;brazilian;Uno;0;0;True;0;False;True;False
470220;76561199582438411;11;1715637759;brazilian;sim;0;0;True;0;False;True;False
470220;76561199034371595;472;1715618786;brazilian;ubisoft;4;0;False;0.562211990356445313;False;True;False
470220;76561199102158808;226;1715532586;brazilian;Se você gosta das suas amizades, não jogue.;0;0;True;0;False;True;False
470220;76561198376089847;31;1715220678;brazilian;Tem que ter curso no Senai pra fazer esse jogo rodar, na moral...;0;2;False;0;False;True;False
470220;76561198797927553;255;1714969661;brazilian;Definitivamente é a mesma experiencia do uno.;0;1;True;0;False;True;False
470220;76561198303915833;1357;1714949767;brazilian;O jogo é bom, o problema é a ubisoft.;3;0;False;0.542168676853179932;False;True;False
470220;76561199009242727;199;1714926923;brazilian;Muito bom, o único problema é ser da ubisoft;0;0;True;0;False;True;False
470220;76561199664603770;225;1714786888;brazilian;Plataforma muito ruim, paguei pelo jogo e não consigo jogar, não recomendo!;0;0;False;0;False;True;False
470220;76561198994038101;232;1714706882;brazilian;Eu e meu amigo jogamos, em um momento, a gente estava feliz, esquecemos dos problemas, hoje estou na prisão por homicídio qualificado.;0;0;True;0;False;True;False
470220;76561198114910409;313;1714499274;brazilian;Vale a pena! Frita a cabeça no modo online;0;0;True;0;False;True;False
470220;76561199180885521;219;1714441097;brazilian;mto brabo;0;0;True;0;False;True;False
470220;76561198271279670;6;1714346642;brazilian;QUE SERVIDOR M3RD4;1;2;False;0.523809552192687988;False;True;False
470220;76561199061474351;255;1714258881;brazilian;Os bots são insuportavelmente chatos, roubam muito, mas jogo muito bom apesar da Ubsoft ser muito ruim;4;0;True;0.57804572582244873;False;True;False
470220;76561199010174494;1171;1714196219;brazilian;“⡴⠑⡄⠀⠀⠀⠀⠀⠀⠀ ⣀⣀⣤⣤⣤⣀⡀⠸⡇⠀⠿⡀⠀⠀⠀⣀⡴⢿⣿⣿⣿⣿⣿⣿⣿⣷⣦⡀⠀⠀⠀⠀⠑⢄⣠⠾⠁⣀⣄⡈⠙⣿⣿⣿⣿⣿⣿⣿⣿⣆ bão⠀⠀⠀⠀⢀⡀⠁⠀⠀⠈⠙⠛⠂⠈⣿⣿⣿⣿⣿⠿⡿⢿⣆⠀⠀⠀⢀⡾⣁⣀⠀⠴⠂⠙⣗⡀⠀⢻⣿⣿⠭⢤⣴⣦⣤⣹⠀⠀⠀⢀⢴⣶⣆⠀⠀⢀⣾⣿⣿⣿⣷⣮⣽⣾⣿⣥⣴⣿⣿⡿⢂⠔⢚⡿⢿⣿⣦⣴⣾⠸⣼⡿⠀⢀⡞⠁⠙⠻⠿⠟⠉⠀⠛⢹⣿⣿⣿⣿⣿⣌⢤⣼⣿⣾⣿⡟⠉⠀⣾⣷⣶⠇⠀⠀⣤⣄⣀⡀⠈⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇pó compra⠀⠉⠈⠉⠀⠀⢦⡈⢻⣿⣿⣿⣶⣶⣶⣶⣤⣽⡹⣿⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀⠀⠉⠲⣽⡻⢿⣿⣿⣿⣿⣿⣿⣷⣜⣿⣿⣿⡇⠀⠀ ⠀⠀⠀⠀⠀⢸⣿⣿⣷⣶⣮⣭⣽⣿⣿⣿⣿⣿⣿⣿⠇⠀⠀⠀⠀⠀⠀⣀⣀⣈⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠀⠀⠀⠀⠀⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿”;3;4;True;0.545253872871398926;False;True;False
470220;76561198413760392;69;1714186752;brazilian;Uno Uno;0;0;True;0;False;True;False
470220;76561198996809627;320;1714175413;brazilian;Uno;0;0;True;0;False;True;False
470220;76561199138226699;102;1714078055;brazilian;Melhor jogo de terror que eu joguei na minha vida, recomendo bastante para quem tem pressão alta;0;0;True;0;False;True;False
470220;76561198950026647;304;1714008159;brazilian;me falta amizades para desfazer com esse jogo;0;0;True;0;False;True;False
470220;76561198850898742;191;1713975000;brazilian;Perdi meus amigos;0;0;True;0;False;True;False
470220;76561198344809175;457;1713902443;brazilian;Um em espanhol;0;0;True;0;False;True;False
470220;76561198386725723;85;1713841487;brazilian;irmão, é uno;0;0;True;0;False;True;False
470220;76561198996631078;180;1713831524;brazilian;⡴⠑⡄⠀⠀⠀⠀⠀⠀⠀ ⣀⣀⣤⣤⣤⣀⡀⠸⡇⠀⠿⡀⠀⠀⠀⣀⡴⢿⣿⣿⣿⣿⣿⣿⣿⣷⣦⡀⠀⠀⠀⠀⠑⢄⣠⠾⠁⣀⣄⡈⠙⣿⣿⣿⣿⣿⣿⣿⣿⣆ ESSE EH BÂO, PÔ COMPRAR⠀⠀⠀⠀⢀⡀⠁⠀⠀⠈⠙⠛⠂⠈⣿⣿⣿⣿⣿⠿⡿⢿⣆⠀⠀⠀⢀⡾⣁⣀⠀⠴⠂⠙⣗⡀⠀⢻⣿⣿⠭⢤⣴⣦⣤⣹⠀⠀⠀⢀⢴⣶⣆⠀⠀⢀⣾⣿⣿⣿⣷⣮⣽⣾⣿⣥⣴⣿⣿⡿⢂⠔⢚⡿⢿⣿⣦⣴⣾⠸⣼⡿⠀⢀⡞⠁⠙⠻⠿⠟⠉⠀⠛⢹⣿⣿⣿⣿⣿⣌⢤⣼⣿⣾⣿⡟⠉⠀⣾⣷⣶⠇⠀⠀⣤⣄⣀⡀⠈⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⠀⠉⠈⠉⠀⠀⢦⡈⢻⣿⣿⣿⣶⣶⣶⣶⣤⣽⡹⣿⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀⠀⠉⠲⣽⡻⢿⣿⣿⣿⣿⣿⣿⣷⣜⣿⣿⣿⡇⠀⠀ ⠀⠀⠀⠀⠀⢸⣿⣿⣷⣶⣮⣭⣽⣿⣿⣿⣿⣿⣿⣿⠇⠀⠀⠀⠀⠀⠀⣀⣀⣈⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠀⠀⠀⠀⠀⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿;0;1;True;0;False;True;False
470220;76561199109875271;508;1713830053;brazilian;Truco Aviadado;0;0;True;0;False;True;False
470220;76561198814117594;720;1713823245;brazilian;.;0;0;True;0;False;True;False
470220;76561199003147255;95;1713404849;brazilian;não consegui jogar com os amigos, o jogo sempre crashava :(;0;0;False;0;False;True;False
470220;76561198262868084;1179;1713221531;brazilian;uno;0;0;True;0;False;True;False
470220;76561198352653751;579;1713148565;brazilian;clifford o gigante vermei (comuna);0;0;True;0;False;True;False
470220;76561198358866900;290;1712807091;brazilian;bem legal;0;0;True;0;False;True;False
470220;76561198141792339;180;1712359914;brazilian;im still baffled that the fanbase has better home rules for UNO than their own creators;0;0;True;0;False;True;False
470220;76561198425258651;149;1712277916;brazilian;não gostei o jogo só tem cartas mt falta de criatividade;0;1;False;0;False;True;False
470220;76561198396863921;708;1712126026;brazilian;Bão demais!!;0;0;True;0;False;True;False
470220;76561198812740239;514;1711911638;brazilian;da;0;0;True;0;False;True;False
470220;76561198052714644;394;1711771917;brazilian;pena que não da pra siar no soco aqui pela steam;0;0;True;0;False;True;False
470220;76561198107516427;306;1711735583;brazilian;god;0;0;True;0;False;True;False
470220;76561199035566176;2027;1711677506;brazilian;top;0;0;True;0;False;True;False
470220;76561198239366642;500;1711329174;brazilian;Top dmais!!;0;0;True;0;False;True;False
470220;76561197991434156;194;1711278350;brazilian;Uno é Uno! Top;0;0;True;0;False;True;False
470220;76561198304205881;1631;1711229552;brazilian;Ubisoft connect.;0;0;False;0;False;True;False
470220;76561198325572160;520;1713209528;brazilian;o jogo da Gameloft Uno&Friends era muito melhor!;0;0;False;0.476190477609634399;False;True;False
470220;76561199192172233;342;1710801718;brazilian;sinceramente não compre,jogue na vida real,roblox,QUALQUER outro lugar NÃO compre da ubsoft;1;0;False;0.523809552192687988;False;True;False
470220;76561198876286576;15;1710651915;brazilian;Muito Divertido;0;0;True;0;False;True;False
470220;76561198336559974;587;1710450564;brazilian;legal fera;1;0;True;0.52173912525177002;False;True;False
470220;76561198245092950;643;1710166711;brazilian;NINGUÉM É AMIGO NISSO COM +2 E +4.;0;2;True;0;False;True;False
470220;76561198957174836;806;1709947979;brazilian;jogo ruim;0;0;False;0;False;True;False
470220;76561198176694706;514;1709786226;brazilian;Simplesmente UNO.;0;0;True;0;False;True;False
470220;76561198092596279;619;1709654055;brazilian;"jogo mto bom como meu amigo diz ""jogo bom para passar o tempo""";1;1;True;0.523809552192687988;False;True;False
470220;76561198883421757;824;1709650976;brazilian;rueureureureureureureureu;0;0;True;0;False;True;False
470220;76561198117501080;765;1709594004;brazilian;Muito ruim;0;0;True;0;False;True;False
470220;76561198837436764;2792;1709499218;brazilian;TOP;0;0;True;0;False;True;False
470220;76561199436702861;1029;1709495734;brazilian;Eu e meu amigo tava batalhando contra dois robos (Xerife e Pudim) E EU NUNCA VI SERES TAO BURROS NA MINHA VIDA, SE EU ESFREGAR MEU PAU NO TECLADO EU CONSIGO FAZER MAIS FEITOS QUE ESSA BURRICES ARTIFICIAIS;0;0;True;0;False;True;False
470220;76561199099038376;546;1709438512;brazilian;é uno irmão uno é vida;0;0;True;0;False;True;False
470220;76561199209296152;475;1709422216;brazilian;Jogo para passar o tédio, pode ser jogado de vez em nunca, pois sempre vai ocorrer de perder amizades nesse game, quando comprarem se preparem para altas gritarias de revoltas e de pura diversão, sempre bate uma nostalgia quando vejo esse jogo, pois sempre vai entreter muitas pessoas e gerar caos kkkkk. Bom Game a todos! e Bela tretas e caos! kkkk;0;0;True;0;False;True;False
470220;76561199214177768;241;1709415697;brazilian;bom;0;0;True;0;False;True;False
470220;76561198360774518;161;1709391159;brazilian;Uno, cada jogador com sete cartas se arrumam, e o grande objetivo é não ficar com nenhuma, Uno.;0;0;True;0;False;True;False
470220;76561198975141923;477;1709367216;brazilian;top;0;0;True;0;False;True;False
470220;76561199364736406;134;1709256510;brazilian;enfinca no cu essa merda de +4;0;0;False;0;False;True;False
470220;76561198216600181;142;1709251895;brazilian;Precisa do ubisoft connect pra funcionar, tem que criar conta e etc. muito burocrático.;0;1;False;0;False;True;False
470220;76561198285735955;203;1709091513;brazilian;baum;0;0;True;0;False;True;False
470220;76561198271342606;121;1708988641;brazilian;Se quiser jogar online vai ter que ter o NAT liberado...;1;0;False;0.516587674617767334;False;True;False
470220;76561198282318383;49;1719272619;brazilian;Comprei esse jogo 2 anos atrás e a experiência não foi boa. Acho que o problema foi a compatibilidade do jogo com o Proton (eu jogo no Linux), e por causa disso acabei pedindo reembolso.Achei uma promoção em algum site e comprei o jogo novamente, desta vez ativando no Ubisoft Connect.Na data de hoje (26/02/2024) tentei jogar usando o Proton 9.0 Beta e a experiência não foi boa, o jogo simplesmente fecha quando começa a partida online. Isso coincide com o que li em algumas das reviews recentes, daí eu sou obrigado a concluir que o problema na verdade é o jogo.[h2]Não recomendo![/h2]Pensando que talvez o fato de eu usar um Proton beta possa ser a causa.Vou atualizar essa review quando o Proton 9.0 estável sair.Edit: mesmo com o Proton 9.0 estável, não mudou muito coisa.;1;0;False;0.516587674617767334;False;True;False
470220;76561199468830715;238;1708942676;brazilian;Jogo muito divertido para jogar com amigos e para passar o tempo, caso você esteja entediado ou algo do tipo, o UNO é uma ótima opção (só cuidado porque pode causar um certo estresse às vezes).;2;0;True;0.545454561710357666;False;True;False
470220;76561198151869414;274;1708923303;brazilian;Divertidíssimo.;0;0;True;0;False;True;False
470220;76561198155054013;2454;1708922933;brazilian;UNO, o clássico jogo de cartas de família, ganha vida nesta adaptação digital emocionante desenvolvida pela Ubisoft Entertainment. Mantendo-se fiel à jogabilidade original, UNO para Steam oferece uma experiência divertida e envolvente para jogadores de todas as idades.Gráficos e Interface:Os gráficos do jogo são vibrantes e coloridos, refletindo o estilo alegre do UNO. A interface é intuitiva e fácil de usar, permitindo que os jogadores mergulhem rapidamente na ação sem complicações. Os menus são bem organizados, facilitando a navegação pelas diferentes opções do jogo.Jogabilidade:A jogabilidade de UNO é simples de entender, mas desafiadora de dominar. Os jogadores devem combinar cores e números das cartas em suas mãos com a carta superior do monte, enquanto tentam descartar todas as suas cartas antes dos oponentes. Além das cartas numéricas, existem cartas de ação que adicionam camadas estratégicas ao jogo, como cartas de inversão, bloqueio e cartas de compra.Modos de Jogo:UNO oferece uma variedade de modos de jogo para manter os jogadores entretidos. Os modos incluem partidas rápidas contra adversários controlados por IA, partidas personalizadas onde os jogadores podem ajustar as regras conforme desejado, e partidas online multiplayer, onde os jogadores podem desafiar amigos ou competir contra jogadores de todo o mundo.Personalização:Os jogadores têm a opção de personalizar sua experiência UNO, incluindo a escolha de diferentes temas de cartas, fundos de tela e avatares. Isso adiciona uma camada adicional de diversão e permite que os jogadores expressem sua individualidade enquanto jogam.Conclusão:UNO para Steam é uma excelente adaptação do clássico jogo de cartas, oferecendo uma experiência acessível e divertida para jogadores de todas as idades. Com sua jogabilidade simples, mas viciante, e uma variedade de modos de jogo e opções de personalização, UNO é uma ótima escolha para quem procura uma forma divertida de passar o tempo com amigos ou familiares, tanto online quanto offline.;0;0;True;0;False;True;False
470220;76561199374222644;29;1708868922;brazilian;Adorei o jogo. Recomendo dms para jogar com amigos, divertido dmsssssss;0;0;True;0;False;True;False
470220;76561199157497144;196;1708747347;brazilian;PREFIRO GOL;0;0;True;0;False;True;False
470220;76561198185142091;259;1708649616;brazilian;O jogo em si é bom mas o server da Ubisoft torna ele injogável. Eu joguei umas quatro partidas seguidas e NENHUMA terminou porque o jogo simplesmente parava do nada. É muito triste, porque o jogo em si é muito divertido.;1;0;False;0.492766737937927246;False;True;False
470220;76561198084826056;79;1708428595;brazilian;comprei para minha mulher , ela adorou;2;0;True;0.545454561710357666;False;True;True
470220;76561198166212029;3725;1708389871;brazilian;Impossível jogar um jogo que simplesmente NÃO FUNCIONA. Infelizmente, não dá nem pra pedir reembolso. Ubisoft é um lixo.;8;1;False;0.624337077140808105;False;True;False
470220;76561198159881364;11;1708367635;brazilian;Péssimo, o modo multiplayer simplesmente faz o jogo parar de funcionar. Não comprem. Está quebrado.;2;0;False;0.544072985649108887;False;True;False
470220;76561198325882614;324;1708306816;brazilian;jogo com muintos problemas em alguns pcs funciona outros não se alguem cai na partida demora mais de 2 min para colocar um bot e ainda para de funcionar do nada para;1;0;False;0.522293031215667725;False;True;False
470220;76561198292999981;259;1708044433;brazilian;esse nunca perde a graça, clássico.;9;0;True;0.652777791023254395;False;True;False
470220;76561198155845900;23;1708021290;brazilian;.;1;0;False;0.522293031215667725;False;True;False
470220;76561199085631717;54;1707962572;brazilian;.;3;0;True;0.544943809509277344;False;True;False
470220;76561198262071035;1579;1707865537;brazilian;Jogo ruim ;0;1;False;0;False;True;False
470220;76561198842717271;112;1707792036;brazilian;Não tenho amigos para jogar;36;22;False;0.762493431568145752;False;True;False
470220;76561198064825330;2172;1707625489;brazilian;PODERIA PARAR DE ABRIR NA MINHA SEGUNDA TELA NESTE CARALHO, MAS O JOGO É BOM!COMPREM EM PROMOÇÃO;0;0;True;0;False;True;False
470220;76561199218813474;90;1707516292;brazilian;esse jogo destroi amizades slk;0;0;True;0;False;True;False
470220;76561199231729563;383;1707445178;brazilian;muito bom;0;0;True;0;False;True;False
470220;76561198355065833;94;1707427710;brazilian;Uno é um jogo muito divertido porém triste e um jogo que deixa um sentimento de rancor com seus amigos, a facilidade de se criar uma inimizade com seus colegas é o mais interessante deste jogo, joguei apenas 1 partida que durou exatos 1:30 minutos de partida, ganhei meus amigos são muito ruins chupem.;1;0;True;0.5;False;True;True
470220;76561199159392216;658;1707164570;brazilian;a m*d4 do jogo fica me expulsando das partidas... Já troquei os drivers, reinstalei o jogo, minha net não é o problema e esta bagaça continua bugada, pra variar jogo da Ubisoft...;0;0;False;0;False;True;False
470220;76561198302573834;246;1707012864;brazilian;show;0;0;True;0;False;True;False
470220;76561199354076146;287;1706993469;brazilian;ubisofith conecti, eca;0;0;False;0;False;True;False
470220;76561199242190783;11;1706843237;brazilian;destroi amizades 10/10;0;0;False;0;False;True;False
470220;76561198829709690;675;1706638531;brazilian;canalhas;0;0;True;0;False;True;False
470220;76561199027445215;375;1706557630;brazilian;legalzin;0;0;True;0;False;True;False
470220;76561197992195194;213;1706278497;brazilian;Um bom passatempo para jogar com os amigos, super recomendado se gosta do jogo real. Perfeito para jogar no Steam Deck.;0;0;True;0;False;True;False
470220;76561199321957593;501;1706123560;brazilian;divertido tirando os rages;0;0;True;0;False;True;False
470220;76561199066630183;184;1706123344;brazilian;top;0;0;True;0;False;True;False
470220;76561198313418338;981;1705803295;brazilian;+;0;0;True;0;False;True;False
470220;76561198877193408;2536;1705626864;brazilian;top;0;0;True;0;False;True;True
470220;76561199070631121;233;1705449190;brazilian;ok;0;0;True;0;False;True;False
